"AreaCode","AreaName","CategoryAttribute","Denominator","Factor","HighestPriorityNotificationType","IndicatorCode","IndicatorName","IndicatorShortName","LowerConfidenceLimit","MetricCategoryName","MetricCategoryTypeName","NotificationCount","Numerator","TimePeriodName","UpperConfidenceLimit","Value","ValueNote"
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",225780,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",45.89,"Persons","Sex",0,104065,"To June 2023",46.3,46.09,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",127085,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.6,"Persons","Sex",0,59570,"To June 2023",47.15,46.87,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",183095,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.89,"Persons","Sex",0,97260,"To June 2023",53.35,53.12,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",230605,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.46,"Persons","Sex",0,116840,"To June 2023",50.87,50.67,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",256895,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.92,"Persons","Sex",0,126170,"To June 2023",49.31,49.11,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",255000,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.05,"Persons","Sex",0,130685,"To June 2023",51.44,51.25,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",153090,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.84,"Persons","Sex",0,81270,"To June 2023",53.34,53.09,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",123105,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.23,"Persons","Sex",0,64640,"To June 2023",52.79,52.51,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",141915,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.58,"Persons","Sex",0,74985,"To June 2023",53.1,52.84,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",160880,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.29,"Persons","Sex",0,81295,"To June 2023",50.77,50.53,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",157660,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.94,"Persons","Sex",0,82275,"To June 2023",52.43,52.19,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",446495,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.08,"Persons","Sex",0,246580,"To June 2023",55.37,55.23,NA
"E54000029","NHS North East London Integrated Care Board","Persons",221440,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.66,"Persons","Sex",0,123700,"To June 2023",56.07,55.86,NA
"E54000027","NHS North West London Integrated Care Board","Persons",249465,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.13,"Persons","Sex",0,138010,"To June 2023",55.52,55.32,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",96495,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.88,"Persons","Sex",0,53265,"To June 2023",55.51,55.2,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",155580,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.99,"Persons","Sex",0,81280,"To June 2023",52.49,52.24,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",78555,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.5,"Persons","Sex",0,38375,"To June 2023",49.2,48.85,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",90140,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.58,"Persons","Sex",0,42280,"To June 2023",47.23,46.9,NA
"E54000030","NHS South East London Integrated Care Board","Persons",190795,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.46,"Persons","Sex",0,92880,"To June 2023",48.9,48.68,NA
"E54000031","NHS South West London Integrated Care Board","Persons",154010,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.81,"Persons","Sex",0,75560,"To June 2023",49.31,49.06,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",182235,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.95,"Persons","Sex",0,107845,"To June 2023",59.4,59.18,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",166685,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.79,"Persons","Sex",0,88395,"To June 2023",53.27,53.03,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",150030,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.53,"Persons","Sex",0,74680,"To June 2023",50.03,49.78,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",115165,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.93,"Persons","Sex",0,54385,"To June 2023",47.51,47.22,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",237960,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",47.95,"Persons","Sex",0,114570,"To June 2023",48.35,48.15,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",306635,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.92,"Persons","Sex",0,172020,"To June 2023",56.27,56.1,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",124205,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",45.09,"Persons","Sex",0,56345,"To September 2023",45.64,45.36,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",109795,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.85,"Persons","Sex",0,59450,"To September 2023",54.44,54.15,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",179470,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.02,"Persons","Sex",0,100960,"To September 2023",56.48,56.25,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",166215,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.51,"Persons","Sex",0,92660,"To September 2023",55.98,55.75,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",117870,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.11,"Persons","Sex",0,58220,"To September 2023",49.68,49.39,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",214635,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.45,"Persons","Sex",0,100155,"To September 2023",46.87,46.66,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",104195,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.94,"Persons","Sex",0,52355,"To September 2023",50.55,50.25,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",375980,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.56,"Persons","Sex",0,194450,"To September 2023",51.88,51.72,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",62365,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.18,"Persons","Sex",0,30915,"To September 2023",49.96,49.57,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",132095,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.54,"Persons","Sex",0,64475,"To September 2023",49.08,48.81,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",157200,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.17,"Persons","Sex",0,79260,"To September 2023",50.67,50.42,NA
"E54000037","NHS Devon Integrated Care Board","Persons",145770,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.05,"Persons","Sex",0,73340,"To September 2023",50.57,50.31,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",101305,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",47.59,"Persons","Sex",0,48525,"To September 2023",48.2,47.9,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",86300,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.44,"Persons","Sex",0,44685,"To September 2023",52.11,51.78,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",90235,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.14,"Persons","Sex",0,43730,"To September 2023",48.79,48.46,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",384170,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.2,"Persons","Sex",0,208830,"To September 2023",54.52,54.36,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",227130,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",45.81,"Persons","Sex",0,104505,"To September 2023",46.22,46.01,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",128365,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.63,"Persons","Sex",0,60205,"To September 2023",47.17,46.9,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",185410,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.72,"Persons","Sex",0,98175,"To September 2023",53.18,52.95,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",232395,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.79,"Persons","Sex",0,118495,"To September 2023",51.19,50.99,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",258935,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.69,"Persons","Sex",0,126565,"To September 2023",49.07,48.88,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",256045,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.72,"Persons","Sex",0,130370,"To September 2023",51.11,50.92,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",154020,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.21,"Persons","Sex",0,82335,"To September 2023",53.71,53.46,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",123875,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.78,"Persons","Sex",0,65730,"To September 2023",53.34,53.06,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",143935,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.64,"Persons","Sex",0,76145,"To September 2023",53.16,52.9,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",162710,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.4,"Persons","Sex",0,82410,"To September 2023",50.89,50.65,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",159055,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.28,"Persons","Sex",0,81945,"To September 2023",51.77,51.52,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",450215,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.26,"Persons","Sex",0,249455,"To September 2023",55.55,55.41,NA
"E54000029","NHS North East London Integrated Care Board","Persons",222090,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.86,"Persons","Sex",0,122305,"To September 2023",55.27,55.07,NA
"E54000027","NHS North West London Integrated Care Board","Persons",251315,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.59,"Persons","Sex",0,137680,"To September 2023",54.98,54.78,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",97870,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.94,"Persons","Sex",0,54070,"To September 2023",55.56,55.25,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",155775,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.53,"Persons","Sex",0,82215,"To September 2023",53.03,52.78,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",79270,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.29,"Persons","Sex",0,38555,"To September 2023",48.98,48.64,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",90270,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.44,"Persons","Sex",0,42210,"To September 2023",47.09,46.76,NA
"E54000030","NHS South East London Integrated Care Board","Persons",192695,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",47.72,"Persons","Sex",0,92375,"To September 2023",48.16,47.94,NA
"E54000031","NHS South West London Integrated Care Board","Persons",155690,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",48.08,"Persons","Sex",0,75245,"To September 2023",48.58,48.33,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",182475,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",59.28,"Persons","Sex",0,108580,"To September 2023",59.73,59.5,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",166945,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.37,"Persons","Sex",0,87830,"To September 2023",52.85,52.61,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",151650,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.75,"Persons","Sex",0,75825,"To September 2023",50.25,50,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",114585,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",46.76,"Persons","Sex",0,53915,"To September 2023",47.34,47.05,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",243605,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",47.96,"Persons","Sex",0,117325,"To September 2023",48.36,48.16,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",309055,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.02,"Persons","Sex",0,173685,"To September 2023",56.37,56.2,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",126060,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",45.96,"Persons","Sex",0,58285,"To December 2023",46.51,46.24,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",110140,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.55,"Persons","Sex",0,60405,"To December 2023",55.14,54.84,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",181815,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.23,"Persons","Sex",0,104470,"To December 2023",57.69,57.46,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",168505,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.65,"Persons","Sex",0,95850,"To December 2023",57.12,56.88,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",118365,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.9,"Persons","Sex",0,60585,"To December 2023",51.47,51.18,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",216775,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",47.76,"Persons","Sex",0,103980,"To December 2023",48.18,47.97,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",105530,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.07,"Persons","Sex",0,54215,"To December 2023",51.68,51.37,NA
